duration,energy_mean,energy_std,pause_ratio,pitch_proxy_mean,pitch_proxy_std,voiced_ratio_proxy,zero_crossing_rate_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,onset_rate_proxy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,split,label,wav_path
2.0053125,0.04716206714510918,0.037573106586933136,0.19900497512437812,0.15697761194029852,0.04118397923393212,0.7960199004975125,0.15697761194029852,1850.4390040257504,1601.6535741612324,3546.991604477612,0.033651743084192276,7.48013090229079,-195.2740020751953,108.54701232910156,82.55123901367188,18.030517578125,-41.51435852050781,23.491966247558594,7.239506244659424,24.740657806396484,-14.364272117614746,11.709757804870605,-6.872697830200195,13.73367691040039,-15.362940788269043,9.188539505004883,-11.488691329956055,11.41349983215332,-2.97995924949646,11.14559268951416,0.49318554997444153,9.286946296691895,-16.93810272216797,9.105697631835938,-0.11726098507642746,11.744234085083008,-8.547502517700195,10.636909484863281,train,fear,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/610a7f42860af6b29b8665347a289d66.wav
8.32,0.0396127887070179,0.03524209186434746,0.20048019207683074,0.2042857142857143,0.14233744756595798,0.7995198079231692,0.2042857142857143,2262.5368675266704,1841.289273868054,4304.509303721488,0.09685445576906204,4.927884615384615,-212.5321807861328,79.87532043457031,65.51807403564453,41.80290603637695,-7.897709369659424,27.293292999267578,7.159278392791748,16.668739318847656,-9.348773956298828,15.513175010681152,1.3772878646850586,11.671500205993652,-13.208145141601562,13.616305351257324,-1.6282298564910889,9.948729515075684,-8.838374137878418,13.179792404174805,-1.5630401372909546,10.274168968200684,-2.8886492252349854,9.536237716674805,-5.007327079772949,9.977998733520508,-2.564286708831787,8.258975982666016,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/fa95da60ca8c48e9262ab8db278f6c61.wav
3.0506875,0.02589091844856739,0.03262712433934212,0.19934640522875818,0.2570016339869281,0.10815623154569821,0.7973856209150327,0.2570016339869281,2714.74273428731,2107.8849624050968,5226.358251633987,0.1748969405889511,2.9501546782487553,-241.4649658203125,85.3985366821289,45.19374084472656,28.812808990478516,2.1023857593536377,19.107484817504883,11.949392318725586,13.130776405334473,-2.996593713760376,12.636075973510742,7.639835357666016,11.591288566589355,-6.48647403717041,10.664785385131836,-0.4169805347919464,8.9653902053833,-7.42934513092041,10.153985023498535,-1.6228777170181274,8.037264823913574,-3.153700828552246,7.376595497131348,-2.8254435062408447,8.837828636169434,-1.5936771631240845,7.4067792892456055,train,surprise,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/856fba14fc4d417fc483526794bd96b6.wav
3.136,0.027154961600899696,0.032357603311538696,0.20063694267515925,0.26327229299363053,0.15799947561943384,0.7993630573248408,0.26327229299363053,2662.9461976106586,1964.6043149691136,4906.349522292993,0.15700575709342957,7.334183673469387,-241.39402770996094,70.97997283935547,46.5229377746582,43.227088928222656,-1.1293113231658936,26.95496940612793,15.909053802490234,17.971328735351562,-2.487882375717163,15.945240020751953,1.8786686658859253,12.717270851135254,-9.438103675842285,10.266730308532715,3.080416440963745,10.81348705291748,-2.877962350845337,10.080086708068848,0.7245516180992126,10.518049240112305,-3.0809671878814697,7.777704238891602,-1.6905148029327393,7.658310413360596,-5.342405796051025,5.293533802032471,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/2708a7b397cc3a9accf45bcd0f5f1175.wav
2.4746875,0.023370446637272835,0.015080033801496029,0.20161290322580644,0.17492943548387097,0.09937338992651791,0.7983870967741935,0.17492943548387097,1864.4214635454437,1521.2906831430018,3433.9717741935483,0.055020011961460114,5.657279959590857,-250.87826538085938,75.474853515625,89.884765625,37.644981384277344,-39.60452651977539,29.197582244873047,-2.0568854808807373,20.106555938720703,-25.46790313720703,15.344780921936035,2.932285785675049,12.453863143920898,-12.672563552856445,10.82950210571289,-6.172113418579102,8.674882888793945,-8.580020904541016,10.46761703491211,0.5646013021469116,8.88942813873291,-6.179446220397949,9.934234619140625,-0.533068060874939,8.040968894958496,-10.459393501281738,6.529107093811035,train,surprise,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3c8a450cac25ff96657972482fe90d5a.wav
2.2186875,0.01394911389797926,0.014467584900557995,0.20270270270270271,0.22165540540540538,0.1369330718434202,0.7972972972972973,0.22165540540540538,2282.955447494209,1722.9369566991945,3929.018862612613,0.14079588651657104,3.155018451223978,-336.971435546875,76.73123931884766,64.3650131225586,52.40214920043945,-20.94106674194336,26.24036407470703,3.5753047466278076,26.26717185974121,-10.944435119628906,14.260604858398438,-7.754003047943115,22.972728729248047,-9.094903945922852,12.218194007873535,5.6244893074035645,9.128458023071289,-4.996559143066406,11.98493480682373,1.4773837327957153,8.589067459106445,-4.143986701965332,6.815457820892334,-2.3813657760620117,11.176700592041016,-1.0212637186050415,6.853065490722656,train,sadness,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b24ffdb62bfd1a2da7f61b79a6a07144.wav
4.7573125,0.021763551980257034,0.016491999849677086,0.19957983193277312,0.18388655462184875,0.11954447744722199,0.7983193277310925,0.18388655462184875,1983.2292578589509,1525.4056455219225,3406.2007615546217,0.07824467867612839,3.57344614212331,-286.94024658203125,77.4130859375,75.28592681884766,44.14576721191406,-42.57775115966797,43.051231384277344,1.0368160009384155,24.345205307006836,-22.796520233154297,17.548118591308594,-6.439855098724365,18.428621292114258,-6.805083274841309,11.852411270141602,3.001718282699585,10.880125999450684,-5.339160442352295,15.039955139160156,-5.443053245544434,10.846526145935059,-4.802420616149902,10.252474784851074,-2.3737847805023193,9.17052936553955,-2.6932291984558105,7.794535160064697,train,surprise,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/679b99996a4e9e2aace67e794de9ee4e.wav
2.5173125,0.01948951929807663,0.012265876866877079,0.20238095238095238,0.16101190476190477,0.08493121549944492,0.7976190476190477,0.16101190476190477,1842.7083361248722,1468.6860120867966,3270.089285714286,0.04033657908439636,5.5614867045708465,-264.4910583496094,52.716468811035156,84.77151489257812,39.73262405395508,-50.582984924316406,30.829694747924805,-4.279351234436035,16.83432388305664,-26.210674285888672,11.01394271850586,-2.731297254562378,9.52337646484375,-10.683488845825195,10.120871543884277,-10.447129249572754,11.328923225402832,4.001299858093262,11.969374656677246,0.498421311378479,11.34402084350586,-3.952209949493408,11.332598686218262,-8.428584098815918,8.670708656311035,-7.982730865478516,6.4667744636535645,train,fear,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6958144480d063d3a8a5b0f4fb6d086a.wav
1.1733125,0.010680297389626503,0.011575628072023392,0.2033898305084746,0.16305084745762716,0.06479770966051128,0.7966101694915254,0.16305084745762716,1927.4016266479111,1629.7450615531761,3631.2235169491523,0.06649874895811081,5.966015021573536,-311.950927734375,50.11132049560547,86.10419464111328,19.35770606994629,-29.509883880615234,29.381406784057617,25.66142463684082,26.890825271606445,-11.97114372253418,9.182415008544922,-3.9180729389190674,16.897933959960938,-4.5406813621521,7.10312557220459,-3.801884651184082,8.499406814575195,-6.477081775665283,11.18148422241211,-0.05616027116775513,7.471831321716309,-7.642222881317139,5.6167497634887695,-5.785622596740723,7.153346061706543,-5.855311393737793,8.00275993347168,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7c9619438a621162c9a1508adfe80bd4.wav
1.472,0.007442190777510405,0.011439140886068344,0.20270270270270271,0.22104729729729733,0.08103636858371639,0.7972972972972973,0.22104729729729733,2362.318260399725,1898.6715884494195,4563.397381756757,0.1722237765789032,3.3967391304347827,-379.5880432128906,73.35630798339844,65.76311492919922,34.12247085571289,-16.31048583984375,23.58108139038086,12.633357048034668,9.139026641845703,-6.21030855178833,6.902369499206543,11.481515884399414,5.863401412963867,-4.289863586425781,4.418349266052246,0.7324053049087524,7.215916633605957,-0.6820833086967468,4.802826881408691,8.758795738220215,5.973175048828125,3.907473087310791,9.004844665527344,0.16637374460697174,4.480781555175781,-7.457613468170166,9.82107925415039,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/94df2e82e306148e81ffd1a3cfc9cbd4.wav
2.0053125,0.006356478203088045,0.010450414381921291,0.19900497512437812,0.2631592039800995,0.1073234151996321,0.7960199004975125,0.2631592039800995,2693.758409905626,1996.209583623036,4986.201803482587,0.22236160933971405,4.986753934860527,-395.7210693359375,77.66778564453125,44.56648254394531,33.922508239746094,-10.692102432250977,25.020435333251953,9.54358959197998,15.721537590026855,-2.888030767440796,7.492752552032471,8.288736343383789,8.139273643493652,-5.803385257720947,10.542301177978516,2.1752195358276367,10.773418426513672,1.9534780979156494,5.08591365814209,2.775395393371582,5.4453043937683105,-6.268091678619385,8.443859100341797,-1.9421896934509277,8.066859245300293,-4.412854194641113,7.088291168212891,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d48332d92361eaf1fd0b4c13236d1ff6.wav
1.088,0.031397026032209396,0.012964339926838875,0.2018348623853211,0.09896788990825686,0.03925073921055546,0.7981651376146789,0.09896788990825686,1571.9336163995863,1564.4397836700903,3195.52752293578,0.022278720512986183,7.352941176470588,-204.122314453125,36.66551208496094,105.12245178222656,17.128541946411133,-21.189868927001953,22.77650260925293,31.019641876220703,10.700752258300781,-9.203999519348145,8.574956893920898,3.9395151138305664,12.496452331542969,-6.921775817871094,7.681591033935547,0.7187896370887756,9.226295471191406,-3.383787155151367,7.066636085510254,1.6568677425384521,6.644670486450195,-6.980939865112305,6.163463592529297,-1.2672370672225952,7.718954563140869,-5.138476371765137,5.312064170837402,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d86819546b630711c8df7c828613c651.wav
1.4506875,0.029759559780359268,0.01888187788426876,0.19863013698630136,0.24335616438356164,0.1841386925076822,0.7945205479452054,0.24335616438356164,2596.2277947449475,1972.3266368765285,4766.106592465753,0.09526156634092331,7.582611692731895,-206.63780212402344,53.344818115234375,64.23772430419922,33.031551361083984,-2.4191505908966064,28.619592666625977,16.03411865234375,23.898178100585938,-5.333775043487549,16.28200340270996,-2.8730173110961914,13.511787414550781,-6.382136344909668,9.93421745300293,1.6246581077575684,10.978522300720215,-2.6762516498565674,9.024713516235352,-3.228652238845825,5.515986919403076,-4.821761608123779,6.975224494934082,-3.4357213973999023,9.393009185791016,-0.41226401925086975,5.793494701385498,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/33cf370d3849e73728625d7c31857f7d.wav
1.8346875,0.023646723479032516,0.015903348103165627,0.20108695652173914,0.12942934782608695,0.0678203982686168,0.7989130434782609,0.12942934782608695,1887.92912769784,1788.9889459216195,3822.2231657608695,0.0607275664806366,5.450519502640096,-222.81275939941406,43.49763870239258,87.03927612304688,30.64327049255371,-8.279074668884277,20.27852439880371,19.609832763671875,17.26819610595703,-6.772854804992676,8.95240306854248,4.75711727142334,8.853116989135742,-7.709616184234619,7.115517616271973,1.541253685951233,9.329147338867188,-1.3406445980072021,11.106711387634277,-0.8322491645812988,9.190260887145996,-4.005131244659424,8.212078094482422,3.97631573677063,7.583253383636475,-2.4957385063171387,6.427432060241699,train,joy,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/de15d6f0d3cb8588f24c1c975a3271c8.wav
1.6853125,0.030310360714793205,0.014659137465059757,0.20118343195266272,0.1648224852071006,0.08685905315922593,0.7988165680473372,0.1648224852071006,1983.6255316865797,1758.4968806583477,3890.994822485207,0.05315258726477623,7.12034118301502,-203.947998046875,55.31521987915039,87.82933044433594,29.482152938842773,-16.029926300048828,23.058870315551758,8.982372283935547,19.34218406677246,-8.48023509979248,12.529457092285156,5.397457122802734,15.30202579498291,-5.4097981452941895,13.017528533935547,-1.6310123205184937,8.993496894836426,3.5676660537719727,6.653611183166504,-4.843915939331055,5.742883205413818,-9.587013244628906,5.7808756828308105,-3.432523727416992,7.711997985839844,-0.18288250267505646,5.022366523742676,train,sadness,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/5ddd045f066c6909bb00050f27fac52d.wav
1.024,0.026299314573407173,0.01830844022333622,0.20388349514563106,0.09097087378640777,0.033774008019231284,0.7961165048543689,0.09097087378640777,1534.0104738017903,1709.473037270325,3255.006067961165,0.01862931065261364,5.859375,-268.1291809082031,49.929779052734375,97.83563232421875,10.866618156433105,0.3283178508281708,18.53704833984375,23.251113891601562,13.885198593139648,-7.303374290466309,6.6376190185546875,3.8148722648620605,14.487502098083496,-0.564301073551178,7.438421249389648,4.271789073944092,5.957996845245361,-5.714025974273682,9.763051986694336,-1.7772527933120728,6.38417387008667,-7.298118591308594,6.674741268157959,1.7585852146148682,6.921988487243652,-5.2081732749938965,5.559680938720703,train,surprise,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a94dfed3c1e340555f2b624ae0ebbddb.wav
2.2186875,0.02723257802426815,0.015705883502960205,0.20270270270270271,0.15525900900900902,0.10862062786237306,0.7972972972972973,0.15525900900900902,2081.5671537569174,1782.7372924240397,4033.502252252252,0.04764065518975258,7.662187667258232,-227.49356079101562,42.41853332519531,80.12554168701172,30.300321578979492,-10.391032218933105,32.601837158203125,26.295915603637695,23.7895565032959,-9.346479415893555,17.58039093017578,2.4571192264556885,13.293801307678223,-5.294769763946533,10.869471549987793,1.2574048042297363,10.274203300476074,-6.263556957244873,10.73980712890625,-6.293827533721924,8.319764137268066,-3.217634677886963,8.682415962219238,-2.3600218296051025,7.320412635803223,0.8060213327407837,8.659011840820312,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/16bd90ea3a9c1457e33be9c2c18ef3ba.wav
4.8,0.02880110777914524,0.01696094125509262,0.1995841995841996,0.14085239085239085,0.07310265359109265,0.7983367983367984,0.14085239085239085,1886.7454185740105,1734.5130172347626,3787.7468814968815,0.04276353493332863,5.833333333333334,-209.10960388183594,61.11701202392578,85.40583801269531,25.67030143737793,-12.323802947998047,22.17913818359375,21.90084457397461,17.267759323120117,-11.711235046386719,12.033729553222656,6.000135898590088,9.93239688873291,-6.968165397644043,10.479757308959961,-0.03319360688328743,8.853316307067871,-1.5714519023895264,7.034552574157715,0.03772943466901779,7.570488452911377,-6.773941993713379,7.462928295135498,0.7085946798324585,7.373094081878662,-0.3998383581638336,6.760946750640869,train,disgust,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/85914da7345efabd2d28ab595e3d6daa.wav
2.688,0.03258568421006203,0.01692240685224533,0.20074349442379183,0.13397769516728628,0.05243756656494276,0.7992565055762082,0.13397769516728628,1802.7953094164704,1659.6514268730225,3597.4384293680296,0.03319038450717926,5.952380952380952,-197.7122344970703,57.79206848144531,89.47333526611328,17.14366340637207,-20.052080154418945,21.800710678100586,20.97072410583496,15.202163696289062,-14.148256301879883,10.646232604980469,3.955934524536133,10.03508186340332,-8.797797203063965,7.710073471069336,1.7896459102630615,9.453754425048828,-0.5973630547523499,7.245208263397217,1.5499030351638794,8.657628059387207,-7.078179359436035,7.785110950469971,1.0970485210418701,7.766458511352539,0.0992913767695427,7.703277111053467,train,sadness,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0f19884c8a3f713e07d29741e58401e4.wav
0.64,0.029361369088292122,0.020228102803230286,0.2,0.10999999999999999,0.03297726489568229,0.8,0.10999999999999999,1716.037980112396,1626.9287439898058,3335.096153846154,0.03949662670493126,4.6875,-211.19337463378906,44.00786590576172,93.98632049560547,14.682677268981934,-26.276500701904297,13.188678741455078,22.840099334716797,14.41653060913086,-5.176297187805176,8.827445030212402,-4.436583518981934,8.643987655639648,-13.901127815246582,5.28161096572876,-4.706935882568359,7.832630157470703,0.2594364881515503,3.8652091026306152,-2.2587878704071045,9.050233840942383,-9.561013221740723,6.720251560211182,0.4124774932861328,5.147139072418213,-6.546642303466797,4.801002025604248,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1f783abada155476de79015593e0773e.wav
1.9626875,0.022645968943834305,0.01221836544573307,0.20304568527918782,0.1495812182741117,0.08348900959640679,0.7969543147208121,0.1495812182741117,2103.6414404729253,1900.1253038899688,4226.36421319797,0.065337173640728,5.09505461261663,-229.0561981201172,46.2963752746582,74.49346923828125,24.665904998779297,1.231909155845642,20.516368865966797,26.07015609741211,16.282930374145508,-8.624969482421875,11.137478828430176,4.692885875701904,7.539870262145996,-5.154613971710205,6.622620105743408,0.14172600209712982,7.635984420776367,-8.898514747619629,11.213471412658691,-0.46789613366127014,8.860075950622559,-3.170606851577759,8.366645812988281,-7.097244739532471,7.848544120788574,-4.021170139312744,7.537368297576904,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a263859dfe08f1a683867bb5a2b09d54.wav
0.8106875,0.02195916511118412,0.01869274489581585,0.2073170731707317,0.13341463414634147,0.08428095453918924,0.7926829268292683,0.13341463414634147,1947.5979148701813,1808.6929128290042,4009.8132621951218,0.05244018882513046,6.167604656541515,-255.29832458496094,79.85882568359375,79.67044067382812,24.64720916748047,0.15335878729820251,19.61559295654297,42.54330062866211,19.123428344726562,-6.301198959350586,10.065656661987305,1.0542011260986328,11.486404418945312,-14.29288101196289,9.398907661437988,2.655207872390747,10.448747634887695,-2.3206114768981934,7.708071231842041,-5.204962730407715,12.317802429199219,-6.124816417694092,5.158461093902588,6.86903715133667,7.976558685302734,0.31012022495269775,8.607117652893066,train,joy,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cc2baaadcb61843e7c42fc3f9a82e15a.wav
